
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2023-01-03T15:51:27Z,,51.412463039159775,6.214348040521145,51.4751279912889,6.316582029685378,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
54,51.449552960693836,6.267502969130874,35.240158000000001,2022-12-19T14:43:10Z,,,"4009",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T14:43:10Z,
55,51.449404014274478,6.260744975879788,37.926254,2022-12-19T14:51:02Z,,,"4010",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T14:51:02Z,
56,51.450133994221687,6.253110989928246,41.012478000000002,2022-12-19T14:56:18Z,,,"4011",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T14:56:18Z,
57,51.450993977487087,6.246908968314528,33.176918000000001,2022-12-19T15:00:47Z,,,"4012",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T15:00:47Z,
58,51.442848024889827,6.25520302914083,45.654311999999997,2022-12-08T12:32:40Z,,,"5001",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T12:32:40Z,
59,51.443300982937217,6.248336993157864,40.125847,2022-12-08T12:38:44Z,,,"5002",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T12:38:44Z,
60,51.443205010145903,6.242180988192558,29.303056999999999,2022-12-08T12:46:57Z,,,"5003",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T12:46:57Z,
61,51.445678006857634,6.232467032968998,16.128979000000001,2022-12-19T09:59:00Z,,,"5004",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T09:59:00Z,
62,51.444749962538481,6.22746697627008,14.714962999999999,2022-12-19T10:05:11Z,,,"5005",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T10:05:11Z,
63,51.445351028814912,6.220670007169247,14.972721999999999,2022-12-19T10:12:31Z,,,"5006",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T10:12:31Z,
64,51.446008002385497,6.21558696962893,16.190698999999999,2022-12-19T10:24:36Z,,,"5007",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T10:24:36Z,
65,51.442101029679179,6.277685975655913,36.073174000000002,2022-12-19T14:08:20Z,,,"5008",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T14:08:20Z,
66,51.441412959247828,6.283024996519089,32.240425000000002,2022-12-19T14:10:49Z,,,"5009",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T14:10:49Z,
67,51.444447040557861,6.290145004168153,31.151287,2022-12-19T14:16:18Z,,,"5010",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T14:16:18Z,
68,51.442400012165308,6.296902997419238,28.690505999999999,2022-12-19T14:22:31Z,,,"5011",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T14:22:31Z,
69,51.441152030602098,6.304090982303023,27.533092,2022-12-19T14:28:15Z,,,"5012",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T14:28:15Z,
70,51.437713019549847,6.221610959619284,8.722583,2022-12-07T12:02:36Z,,,"6001",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T12:02:36Z,
71,51.437993980944157,6.216932013630867,9.544105,2022-12-07T12:10:49Z,,,"6002",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T12:10:49Z,
72,51.43830000422895,6.228515971451998,19.260425999999999,2022-12-07T12:55:20Z,,,"6003",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T12:55:20Z,
73,51.438691020011902,6.235849969089031,20.359310000000001,2022-12-07T13:03:19Z,,,"6004",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T13:03:19Z,
74,51.43598198890686,6.241429969668388,26.558509999999998,2022-12-07T13:13:32Z,,,"6005",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T13:13:32Z,
75,51.436938028782606,6.293432973325253,30.380161000000001,2022-12-07T15:32:32Z,,,"6006",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T15:32:32Z,
76,51.436994019895792,6.287091979756951,30.644967999999999,2022-12-07T15:37:44Z,,,"6007",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T15:37:44Z,
77,51.436179969459772,6.27830196171999,36.403309,2022-12-07T15:48:04Z,,,"6008",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T15:48:04Z,
78,51.435784008353949,6.274228021502495,38.604289999999999,2022-12-07T15:56:26Z,,,"6009",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T15:56:26Z,
79,51.436178041622043,6.278307996690273,43.109256999999999,2022-12-07T16:05:12Z,,,"6010",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-07T16:05:12Z,
80,51.436036974191666,6.256440030410886,34.492325000000001,2022-12-08T12:13:25Z,,,"6011",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T12:13:25Z,
